sample,Loss_LAL,Loss_LAM,Loss_LAU,Win_LAL,Win_LAM,Win_LAU
4481,0.387497596,0.42154677,0.250529954,0.614276386,0.577445597,0.361813506
4482,0.350937141,0.592828799,0.233948827,0.701387725,0.485705719,0.310425539
4483,0.431734272,0.445461814,0.341105454,0.622250484,0.327399909,0.104609185
4484,0.290333273,0.475851048,0.257868334,0.703714836,0.605883459,0.246372215
4485,0.350619134,0.334128682,0.311939413,0.632268488,0.59198245,0.026786123
4486,0.618492173,0.540804868,0.133267437,0.644426479,0.504180043,0.208389297
4487,0.361113467,0.583014113,0.183796993,0.541921138,0.577283755,0.246980996
4488,0.52483175,0.235076617,0.33654614,0.753117199,0.590945755,0.186336554
4489,0.582423303,0.624159269,0.306520235,0.588082414,0.579322127,0.340952319
4490,0.69352525,0.65875565,0.44879373,0.43314627,0.586756748,0.146286439
4491,0.342152732,0.577418656,0.335246843,0.537891027,0.650596225,0.278199489
4492,0.545025983,0.322392528,0.419583597,0.60256941,0.503090804,0.478907733
4493,0.392887915,0.404674359,0.275408101,0.464946303,0.624443934,0.141947239
4494,0.481203303,0.448868807,0.38784334,0.534217687,0.647857688,0.285042092
4495,0.507154972,0.228558493,0.342094231,0.612247281,0.555740528,0.155136826
4496,0.557060161,0.265137503,0.090062502,0.668566906,0.612713444,0.435997827
4497,0.637917009,0.416882578,0.347731048,0.489700971,0.64678797,0.273419725
4498,0.325370045,0.328766761,0.404882726,0.72448046,0.671772419,0.322237661
4499,0.625185975,0.43610446,0.195530372,0.685083863,0.454202562,0.260584918
4500,0.619275219,0.529738891,0.385334363,0.724142705,0.577770921,0.287055013
4501,0.405184833,0.449152657,0.359285572,0.638353666,0.575568996,0.49098672
4502,0.368694689,0.525030863,0.307807488,0.812719195,0.383665656,0.370780333
4503,0.497363242,0.3785085,0.156248044,0.683326568,0.637052772,0.140526074
4504,0.58428302,0.548072519,0.255438177,0.550011249,0.692108017,0.371504929
4505,0.502110571,0.438593275,0.179414168,0.55953595,0.549409638,0.35408993
4506,0.637650139,0.633449124,0.138834129,0.725578335,0.675097496,0.213192211
4507,0.520405936,0.596216161,0.137337646,0.627107407,0.52568024,0.187057599
4508,0.526787059,0.449864841,0.114360914,0.754757231,0.395632522,0.136050662
4509,0.42230418,0.5946491,0.286907478,0.652404151,0.616386878,0.291095065
4510,0.53901371,0.455135205,0.382776931,0.619176571,0.491443752,0.526985664
4511,0.356699093,0.450794409,0.336330851,0.530049317,0.498813969,0.465286449
4512,0.681383161,0.249806598,0.339821276,0.68123577,0.688178666,0.446744593
4513,0.314234786,0.573030764,0.297536343,0.603136044,0.547414374,0.426490664
4514,0.408108082,0.423681719,0.228492059,0.627697944,0.589000029,0.181135309
4515,0.195284499,0.319643355,0.253522255,0.561116873,0.609092593,0.125590057
4516,0.258860038,0.413042537,0.365851905,0.599682475,0.551366034,0.259488167
4517,0.506778199,0.47216749,0.318507789,0.384933211,0.527372223,0.282913293
4518,0.575192139,0.352786968,0.333248248,0.511859153,0.280659084,0.227762261
4519,0.359606233,0.513479048,0.226583941,0.562252285,0.386668465,0.443012096
4520,0.453034449,0.419370988,0.079114697,0.658753423,0.350921469,0.419848751
4521,0.419617329,0.531005503,0.263503989,0.701517414,0.507183279,0.295946188
4522,0.387578411,0.454239805,0.232587911,0.644908129,0.538737966,0.204723508
4523,0.478605541,0.531855847,0.22157676,0.614349435,0.42909267,0.303642429
4524,0.490216403,0.56466482,0.237986705,0.497456025,0.822464042,0.297688031
4525,0.367570208,0.439051263,0.244590272,0.611009746,0.669769368,0.322510929
4526,0.424871418,0.386280801,0.149437773,0.764126316,0.647170949,0.304473381
4527,0.601348482,0.333514573,0.208472605,0.517076138,0.470319455,0.260116234
4528,0.408545802,0.559245824,0.259558514,0.479009646,0.550663026,0.318269854
4529,0.439132834,0.482793367,0.287593296,0.551183757,0.631601932,0.147272824
4530,0.467697585,0.309422385,0.372249395,0.289129376,0.538609889,0.315555914
4531,0.377672053,0.415623733,0.269518331,0.589895698,0.529037453,0.275330337
4532,0.416959053,0.434064229,0.124670877,0.687827605,0.67116159,0.274611792
4533,0.39847502,0.503566636,0.303602929,0.717265538,0.505583306,0.204463855
4534,0.631156472,0.290013732,0.214265808,0.843882249,0.602500895,0.397489194
4535,0.277002072,0.42948225,0.114596842,0.718048521,0.521167078,0.458205824
4536,0.32539443,0.493188404,0.261149855,0.514131839,0.654234263,0.421989888
4537,0.460560817,0.554133101,0.238409475,0.566051995,0.61325685,0.382088697
4538,0.311393537,0.650123368,0.217313525,0.497682584,0.741459207,0.27071593
4539,0.483220512,0.522793214,0.255911223,0.753478023,0.627005462,0.366272233
4540,0.562135963,0.378273679,0.293689368,0.601642246,0.469984546,0.440723639
4541,0.508050504,0.352085737,0.257736382,0.519532459,0.589298521,0.378631518
4542,0.311694597,0.547638516,0.190302879,0.672371024,0.500669222,0.308889906
4543,0.686186967,0.520995734,0.180911393,0.61509916,0.729438324,0.131534808
4544,0.55612269,0.390040191,0.206055231,0.600107466,0.426654052,0.147923493
4545,0.434125556,0.566683104,0.050778705,0.728409133,0.626490375,0.310087715
4546,0.37767703,0.484019806,0.274084504,0.603231455,0.626849987,0.396800484
4547,0.400109232,0.405727993,0.210446706,0.583915191,0.473743747,0.255751939
4548,0.293788934,0.63850329,0.251824908,0.678710554,0.544777594,0.3530772
4549,0.187653433,0.621984711,0.293959474,0.686689591,0.52969273,0.248903873
4550,0.141581712,0.635966257,0.348728134,0.598673924,0.558222646,0.515455943
4551,0.258244607,0.594393825,0.28852213,0.498720287,0.667711886,0.324005163
4552,0.433923684,0.614482184,0.041964802,0.56810673,0.62629699,0.34494988
4553,0.617386178,0.508811057,0.310823911,0.708842651,0.661626367,0.450441745
4554,0.030902592,0.611250705,0.121846283,0.569624811,0.602398408,0.321684707
4555,0.241942428,0.459066442,0.401114105,0.548267429,0.643626403,0.377890023
4556,0.50293561,0.523896999,0.48707915,0.624361179,0.592109388,0.257743356
4557,0.332696684,0.486208154,0.338965361,0.537833201,0.470072005,0.237499267
4558,0.386962863,0.527982806,0.35145946,0.502093718,0.638257818,0.273711828
4559,0.276802559,0.139339593,0.313500235,0.574372771,0.461040366,0.163547314
4560,0.444316152,0.509259074,0.283670488,0.604702841,0.520820967,0.246773047
4561,0.514004656,0.481986446,0.143139397,0.580627143,0.562677403,0.191860859
4562,0.335523059,0.592010055,0.319526065,0.468457352,0.581651542,0.457657733
4563,0.559297245,0.392649407,0.050224763,0.58033839,0.574730299,0.336044928
4564,0.376671544,0.458115605,0.174596292,0.675745184,0.607603087,0.257064474
4565,0.220139724,0.430391621,0.383391694,0.61268862,0.55460232,0.114540311
4566,0.487447192,0.572740936,0.386268464,0.282508297,0.462467506,0.161659689
4567,0.496554266,0.515002615,0.110499756,0.441533214,0.787012076,0.257628792
4568,0.242747638,0.384793696,0.349288026,0.55536647,0.50622796,0.184454823
4569,0.399605914,0.459063369,0.520920238,0.62964894,0.417219344,0.210743068
4570,0.336668475,0.452440811,0.369847723,0.752711814,0.781623459,0.342077556
4571,0.558944002,0.584187199,0.285221192,0.610417993,0.706998881,0.468169476
4572,0.538050451,0.372145498,0.230719644,0.680980572,0.924751668,0.370375898
4573,0.53080551,0.415197014,0.376474781,0.77761201,0.615234899,0.134426911
4574,0.27713486,0.540151921,0.124810522,0.508057111,0.485537221,0.289075872
4575,0.3310019,0.3920061,0.363134916,0.468839109,0.597556532,0.373832685
4576,0.334816135,0.653153722,0.211809841,0.637037317,0.602042139,0.490585575
4577,0.454089957,0.495687662,0.032856209,0.63639705,0.653918567,0.329678168
4578,0.475967362,0.369817779,0.259716306,0.42527976,0.524066696,0.358092613
4579,0.372273357,0.463055699,0.294965378,0.44147084,0.555180023,0.321840291
4580,0.371515737,0.311830109,0.253082311,0.537367801,0.471690881,0.380777974
4581,0.172432075,0.360209647,0.120719692,0.685550279,0.369377024,0.356610437
4582,0.497083788,0.475798905,0.226071515,0.4421019,0.56541054,0.261236582
4583,0.211058641,0.265311284,0.332823549,0.546820406,0.595041297,0.467876414
4584,0.538567333,0.49056429,0.160230866,0.257884186,0.594174819,0.218857877
4585,0.407004496,0.482859453,0.311198563,0.480916923,0.695822372,0.368822827
4586,0.538768844,0.477282866,0.100830072,0.508295156,0.553637128,0.347333455
4587,0.518879157,0.383083935,0.255888604,0.677751984,0.541741091,0.392413156
4588,0.672110462,0.294543881,0.174119683,0.724850388,0.504689082,0.26309473
4589,0.549416472,0.425657826,0.284659036,0.608374367,0.417930248,0.218623402
4590,0.567567667,0.585238244,0.232294002,0.525568054,0.544760098,0.157078513
4591,0.546973133,0.372522573,0.245783052,0.559729048,0.623419133,0.1116269
4592,0.459510929,0.37807867,0.447051445,0.756092034,0.520368522,0.178569378
4593,0.596075011,0.419372017,0.366318961,0.662810411,0.723139685,0.235256889
4594,0.474549522,0.476435256,0.102581201,0.575361288,0.462186823,0.170596165
4595,0.648756253,0.501650827,0.257451829,0.696457642,0.328487793,0.346303724
4596,0.543017,0.40882148,0.209903767,0.413234777,0.42224839,0.339044573
4597,0.468023861,0.270824419,0.243071916,0.355536154,0.654128381,0.288608075
4598,0.539825463,0.407518215,0.297405109,0.591793916,0.623055229,0.281920946
4599,0.460190895,0.418048952,0.19725267,0.565764364,0.507913849,0.345286642
4600,0.528481626,0.398596642,0.262299397,0.596859976,0.656223736,0.244190004
4601,0.637974612,0.509049628,0.356139073,0.69221137,0.554895287,0.120240793
4602,0.369353002,0.421924867,0.383518632,0.530077578,0.693186545,0.291451616
4603,0.512251486,0.58018824,0.280709744,0.574007391,0.619241082,0.324095934
4604,0.349036652,0.362874959,0.358278867,0.741426178,0.701338493,0.351776552
4605,0.426975569,0.522465575,0.278262865,0.565095678,0.51550561,0.330747468
4606,0.330132993,0.671602782,0.258859212,0.575603024,0.584371546,0.255806922
4607,0.400019782,0.473034038,0.484656417,0.451608169,0.710275251,0.414146405
4608,0.60417776,0.526192936,0.287200905,0.758167966,0.490858635,0.189841251
4609,0.361124335,0.45102868,0.379685558,0.610520608,0.621119121,0.282019424
4610,0.377164539,0.464240978,0.301471121,0.722526243,0.603709099,0.282496939
4611,0.590445219,0.337252245,0.167341711,0.608580073,0.635122613,0.352665328
4612,0.385146248,0.415876099,0.23234328,0.47797429,0.516158349,0.230586317
4613,0.423564331,0.236999898,0.289263977,0.570911316,0.581135958,0.281791924
4614,0.400072876,0.394012723,0.275274344,0.579457701,0.660922585,0.390173187
4615,0.335337536,0.470559228,0.049160335,0.663129725,0.530498369,0.395241627
4616,0.393416875,0.445062373,0.22748329,0.727052113,0.531069724,0.392782183
4617,0.343113679,0.456280006,0.269629737,0.618915934,0.523523651,0.265642403
4618,0.395861449,0.310162757,0.271493335,0.388044022,0.685766446,0.197384318
4619,0.393456415,0.506542628,0.213780361,0.524893745,0.634860084,0.257192161
4620,0.41157381,0.621786544,0.356590042,0.54135161,0.5916262,0.440751742
4621,0.390024039,0.315930218,0.246943753,0.628631708,0.370308421,0.381987359
4622,0.327702429,0.464620743,0.225507292,0.629737073,0.384060066,0.306085081
4623,0.454571947,0.514557439,0.254710658,0.549178393,0.589323016,0.117999029
4624,0.420658088,0.455837839,0.29867294,0.582566551,0.629216114,0.200148268
4625,0.449713023,0.422685459,0.064058636,0.453501464,0.457988038,0.317243452
4626,0.324281781,0.45289314,0.146608061,0.515104438,0.341596637,0.286706234
4627,0.3975411,0.640246924,0.095171075,0.601140262,0.364549213,0.186828456
4628,0.462224999,0.347202164,0.233128902,0.616955091,0.452756782,0.22101519
4629,0.432667214,0.486421764,0.251758689,0.73825625,0.446097175,0.072122244
4630,0.425920779,0.656750259,0.339201019,0.677806774,0.790436961,0.226984829
4631,0.534779182,0.564314841,0.223320013,0.78474687,0.625913056,0.390450137
4632,0.528481282,0.450131329,0.191732999,0.601262845,0.735922353,0.246065185
4633,0.531841946,0.420747781,0.215421242,0.479858859,0.768165653,0.323414358
4634,0.475843351,0.513505628,0.064412356,0.576235903,0.572471858,0.325142996
4635,0.526890131,0.492981945,0.282157616,0.681234248,0.684516437,0.321351972
4636,0.53900535,0.419726024,0.171886609,0.692536606,0.574293016,0.369748712
4637,0.626455769,0.472481274,0.113832587,0.784398321,0.610086052,0.027699689
4638,0.341179091,0.585452813,0.260957804,0.675004695,0.689385448,0.343459101
4639,0.435305859,0.476926279,0.29215202,0.611821708,0.684817431,0.243554366
4640,0.478077442,0.406830449,0.29440623,0.353186579,0.664202345,0.361472922
4641,0.293300286,0.277359119,0.181925039,0.595426572,0.606730002,0.282588288
4642,0.391673474,0.587888279,0.354485643,0.667730147,0.681200685,0.232871144
4643,0.597936711,0.333526614,0.21299777,0.407612154,0.481456341,0.282536906
4644,0.194498716,0.350738014,0.355258946,0.687892541,0.494791078,0.332178469
4645,0.562292913,0.474209872,0.396268639,0.494820777,0.413844277,0.36900277
4646,0.231017548,0.430621369,0.300713349,0.534891763,0.591923516,0.347898139
4647,0.388114415,0.526166562,0.217664317,0.747297032,0.429110785,0.359215344
4648,0.349177455,0.468441412,0.139511582,0.677583659,0.540896849,0.369501958
4649,0.566806115,0.486532747,0.23757407,0.639688307,0.570600524,0.388618075
4650,0.454644234,0.547790964,0.302438079,0.467787452,0.467064443,0.443869732
4651,0.457893322,0.581875885,0.194466441,0.505031818,0.630732285,0.313096717
4652,0.528168838,0.39729678,0.233035535,0.7299165,0.506789778,0.405852609
4653,0.403150508,0.407071195,0.372828688,0.489582221,0.576381881,0.360557934
4654,0.557313621,0.627115944,0.054797863,0.545351431,0.50234759,0.305758969
4655,0.261444194,0.320148452,0.126732204,0.766056754,0.475081862,0.172456667
4656,0.396047084,0.538199958,0.065532917,0.786561376,0.822642065,0.200385234
4657,0.422728859,0.355019951,-0.010842262,0.570861856,0.702410171,0.259767543
4658,0.579947237,0.475720087,0.216088987,0.669843098,0.543440771,0.454069852
4659,0.400689557,0.594741589,0.273994771,0.506093086,0.56353488,0.298214468
4660,0.312531655,0.327727203,0.239190728,0.638611717,0.51146019,0.278120751
4661,0.383934871,0.651433234,0.196883949,0.600245358,0.779653398,0.200238238
4662,0.475048084,0.576813991,0.324343274,0.572746142,0.586893283,0.221847442
4663,0.31704085,0.359843328,0.145068933,0.722937306,0.801412488,0.24016292
4664,0.324075651,0.34209795,0.400333661,0.430949105,0.698637271,0.30640146
4665,0.430396778,0.366588639,0.38040964,0.568193247,0.504226334,0.289744386
4666,0.568327944,0.388507523,0.207719896,0.529935515,0.651924012,0.340585216
4667,0.461377551,0.140415205,0.233474843,0.686059021,0.755811424,0.2955794
4668,0.369576462,0.497003212,0.147973881,0.530093936,0.534319571,0.267302448
4669,0.462077611,0.380782735,0.313450615,0.539731115,0.556852933,0.27123642
4670,0.548853799,0.573664537,0.233620393,0.578949032,0.683656662,0.491735149
4671,0.624859133,0.343487229,0.30908745,0.588217824,0.858214469,0.218707095
4672,0.592303924,0.586886966,0.082854348,0.552456057,0.559032927,0.257616997
4673,0.286745798,0.549810868,0.265889417,0.675194556,0.618029166,0.208766993
4674,0.508296439,0.640455286,0.265344176,0.529033383,0.627492291,0.417113989
4675,0.450360181,0.669775599,0.114739717,0.694953347,0.651939032,0.297626948
4676,0.522869562,0.579237501,0.391063328,0.60537874,0.738523878,0.210026017
4677,0.430860626,0.422599106,0.183693692,0.585889787,0.637057201,0.156609097
4678,0.393621797,0.605201822,0.179629752,0.652001677,0.729679716,0.304920145
4679,0.365750446,0.461191597,0.419202772,0.524725978,0.729211144,0.043470099
4680,0.556780033,0.545016099,0.391301466,0.59342112,0.550349086,0.086770152
4681,0.324351455,0.492898961,0.313592355,0.349413857,0.546435964,0.176813077
4682,0.36232555,0.518202922,0.343393404,0.628545034,0.577232536,0.257663041
4683,0.526572127,0.540664104,0.299380901,0.600846847,0.546261422,0.256013339
4684,0.452823801,0.526970308,0.19164095,0.546154074,0.544598728,0.343928081
4685,0.581887033,0.525064609,0.242837991,0.556422516,0.508448082,0.307744382
4686,0.346765504,0.620176473,0.297838805,0.732161413,0.449175957,0.268119742
4687,0.603900103,0.513492393,0.181347959,0.664283991,0.531596237,0.351737759
4688,0.452241863,0.648639611,0.280312281,0.674235454,0.516783222,0.202047955
4689,0.382213384,0.473069077,0.227434769,0.498519064,0.533213948,0.157104802
4690,0.111266511,0.36279745,0.182181432,0.547181119,0.752231326,0.196024137
4691,0.458514285,0.45914615,0.221237214,0.443128074,0.462262928,0.338344398
4692,0.499664978,0.35508837,0.414871434,0.675408012,0.655142993,0.302170512
4693,0.261100955,0.361316691,0.248352126,0.62593985,0.644828487,0.562708714
4694,0.437811375,0.622905949,0.250668238,0.60682521,0.657328489,0.314806692
4695,0.486118369,0.446046026,0.321929192,0.633833238,0.731522387,0.325199201
4696,0.340763646,0.594281339,0.453686085,0.511021022,0.542317368,0.326977519
4697,0.426371089,0.416936642,0.307510897,0.429988823,0.415858328,0.402687956
4698,0.42197459,0.450920031,0.228027055,0.619437873,0.584941463,0.368197596
4699,0.325612967,0.543065366,0.212662248,0.484386994,0.597520817,0.209043358
4700,0.370051708,0.508013397,0.166167526,0.559820986,0.663431302,0.387937017
4701,0.47891509,0.42003243,0.274875121,0.659295742,0.844081206,0.329460825
4702,0.488887832,0.271242485,0.183948248,0.735323225,0.723163676,0.284401983
4703,0.467876417,0.634260916,0.385960594,0.705926751,0.372953317,0.331351149
4704,0.460079469,0.507306905,0.133125076,0.462785753,0.624571422,0.253645328
4705,0.645670391,0.470772243,0.378150449,0.624168702,0.567634893,0.147062003
4706,0.360798263,0.532321564,0.298169738,0.803766908,0.534004482,0.332121803
4707,0.581566401,0.533255352,0.298065479,0.786066634,0.63069159,0.269096033
4708,0.301074428,0.408778599,0.169890008,0.789859224,0.714726681,0.296911397
4709,0.291371129,0.1567701,0.244918766,0.655721416,0.679742314,0.120394507
4710,0.312362568,0.453126024,0.230734521,0.861352814,0.538328428,0.233844047
4711,0.431521843,0.374393873,0.148980315,0.551995354,0.506508768,0.333900216
4712,0.178376145,0.43686462,0.292171064,0.738565403,0.749387216,0.509368897
4713,0.476562723,0.507427187,0.167202107,0.693552155,0.523987459,0.312237529
4714,0.400399651,0.60361049,0.303326943,0.471038372,0.780877049,0.26496167
4715,0.307468394,0.658198992,0.136300513,0.656713093,0.580163191,0.156564367
4716,0.304453059,0.25232535,0.183658433,0.543666334,0.614639289,0.210789239
4717,0.349710979,0.482309499,0.220785002,0.495769803,0.678228197,0.298544159
4718,0.5397059,0.337307256,0.04918103,0.587472739,0.665055841,0.118240317
4719,0.267395397,0.642256245,0.233613475,0.651722082,0.706819911,0.364904516
4720,0.451546181,0.427437554,0.209047077,0.449953213,0.824612195,0.296536644
4721,0.592840179,0.597421087,0.195514965,0.518191819,0.571065933,0.295460182
4722,0.528774999,0.49718151,0.337577222,0.723117872,0.709743363,0.29035282
4723,0.498769099,0.636928601,0.277291027,0.664338097,0.688583221,0.238696333
4724,0.302331317,0.482609735,0.376384172,0.427216942,0.626095474,0.341085546
4725,0.33963258,0.553258354,0.195729141,0.513965836,0.50518128,0.316057773
4726,0.280435011,0.430907696,0.333415701,0.560256288,0.691724117,0.152276735
4727,0.289599379,0.541564172,0.028743861,0.613945848,0.654271859,0.334193112
4728,0.25263266,0.633898287,0.179101133,0.352631325,0.606550283,0.215080862
4729,0.459100768,0.600976721,0.285785744,0.590621838,0.54332875,0.319582023
4730,0.575353346,0.461901283,0.26960969,0.531410062,0.571536176,0.55930326
4731,0.52629919,0.553282292,0.287195287,0.43972991,0.556533209,0.42901042
4732,0.453749929,0.423267367,0.260162704,0.559644201,0.572380365,0.215993687
4733,0.546898085,0.463718402,0.283548916,0.6152766,0.648163522,0.364097242
4734,0.522163462,0.226469264,0.387284349,0.777961283,0.850317844,0.249256565
4735,0.54954754,0.481893971,0.090735256,0.604989444,0.776392668,0.404897837
4736,0.343330004,0.352644807,0.288425281,0.625017358,0.685811575,0.375943927
4737,0.444163307,0.271744627,0.190638911,0.738562611,0.58444173,0.271502945
4738,0.490175577,0.55466842,0.104689861,0.497648764,0.533713975,0.308956055
4739,0.385794435,0.398581928,0.366091562,0.638302745,0.448579844,0.326101569
4740,0.549200457,0.363192248,0.328522524,0.586620872,0.678052414,0.275208048
4741,0.561433716,0.498126985,0.169358411,0.515907762,0.657263698,0.210330607
4742,0.377754678,0.386053489,0.323037104,0.535983512,0.58736211,0.386086411
4743,0.583970037,0.302827434,0.18809834,0.646391241,0.63015225,0.398479509
4744,0.536363966,0.478086491,0.325294196,0.594855857,0.424812813,0.465886287
4745,0.416005564,0.634179447,0.12346837,0.480120544,0.562504345,0.254326967
4746,0.62001965,0.469003539,0.171123085,0.623018906,0.521637803,0.242429784
4747,0.481151048,0.408869004,0.329439525,0.507344682,0.63915474,0.335340834
4748,0.451038251,0.563444472,0.349627877,0.562925831,0.504645391,0.547020276
4749,0.445621935,0.733922974,0.204678891,0.759174581,0.846622491,0.329889234
4750,0.274873817,0.496306524,0.229688356,0.589770093,0.557773327,0.21014609
4751,0.455344386,0.34619213,0.21183578,0.502318513,0.773076673,0.291736217
4752,0.496894264,0.308804726,0.139755691,0.589507271,0.632032608,0.187854341
4753,0.520513816,0.44953451,0.186788366,0.422542173,0.547154919,0.215466661
4754,0.565474453,0.598688191,0.264647428,0.429147824,0.566155942,0.111065308
4755,0.21132355,0.418060809,0.028893942,0.654518911,0.462016029,0.412421584
4756,0.378220956,0.494933097,0.330940235,0.592656189,0.574589856,0.234097383
4757,0.389859853,0.319783826,0.27830144,0.697997538,0.585487419,0.231642969
4758,0.571642554,0.222540926,0.315731914,0.563934557,0.453481229,0.278847213
4759,0.361346701,0.254333037,0.356698467,0.541352827,0.495857438,0.220376266
4760,0.395904767,0.292564745,0.192510452,0.599528916,0.56490545,0.158271839
4761,0.475267702,0.446494577,0.28824441,0.512693655,0.621681016,0.295738596
4762,0.657360423,0.418724741,0.406469071,0.549657061,0.595659482,0.146376312
4763,0.330029488,0.338579091,0.318807027,0.622917132,0.620937036,0.471617238
4764,0.427747995,0.578083121,0.222849162,0.638910776,0.578200281,0.356747987
4765,0.354256688,0.36118109,0.147897278,0.460576977,0.683133101,0.324635659
4766,0.328382642,0.534174698,0.307468041,0.45010223,0.455818591,0.428731559
4767,0.436882333,0.525373511,0.297001567,0.658160029,0.607439438,0.24731621
4768,0.452371967,0.519492753,0.361602548,0.623695764,0.365740807,0.214439655
4769,0.376248839,0.651213198,0.153967408,0.414698506,0.713163,0.241707686
4770,0.447428849,0.348517459,0.209129412,0.710320219,0.550211609,0.317854458
4771,0.501403431,0.457204499,0.39280159,0.518493679,0.606984021,0.240708194
4772,0.538501997,0.493953661,0.333925638,0.444389962,0.496061528,0.235407313
4773,0.359240146,0.280489917,0.168976595,0.533081063,0.511394487,0.396509169
4774,0.590362548,0.46410116,0.325187208,0.61760108,0.624012779,0.348258109
4775,0.573655956,0.501893518,0.446589072,0.68893312,0.484122223,0.18734839
4776,0.341676376,0.244097648,0.255157134,0.577133699,0.527759255,0.434950415
4777,0.393047066,0.510892252,0.297668764,0.615740433,0.504486379,0.395524933
4778,0.370215079,0.346282169,0.343751314,0.567028798,0.48815126,0.216985971
4779,0.683152943,0.500046993,0.40694896,0.406294069,0.466067271,0.129802617
4780,0.277564738,0.394732246,0.338166465,0.60269713,0.418641207,0.462778789
4781,0.261894282,0.489718053,0.276156381,0.592981338,0.643462199,0.428139325
4782,0.30754367,0.582239806,0.197049522,0.566867508,0.660936736,0.312289689
4783,0.356069232,0.453384174,0.288513084,0.442057456,0.587286115,0.258560931
4784,0.457825645,0.362598303,0.221061673,0.674556172,0.415781263,0.257468971
4785,0.354342288,0.27843434,0.15534133,0.645094182,0.629818067,0.351034233
4786,0.263484102,0.511789479,0.240219477,0.772060983,0.550419139,0.137704534
4787,0.395217871,0.49597367,0.267140369,0.845324324,0.547734327,0.178048158
4788,0.590333096,0.477410175,0.26403574,0.462374261,0.640216239,0.423892935
4789,0.6517593,0.566927564,0.204682995,0.594118738,0.410316327,0.415608171
4790,0.294565757,0.507005025,0.148599683,0.632839256,0.728704821,0.369547033
4791,0.369878127,0.539449653,0.130949877,0.650926888,0.377446354,0.300624532
4792,0.360804054,0.508015126,0.166007546,0.656267711,0.522960947,0.376998911
4793,0.508422714,0.391520154,0.237046372,0.535443967,0.700396418,0.218493801
4794,0.220200282,0.65977866,0.217463636,0.610683016,0.535946707,0.315511163
4795,0.315215869,0.589350373,0.417018875,0.696032604,0.542936428,0.275560586
4796,0.568545131,0.28296517,0.223936088,0.754862851,0.548760596,0.242678015
4797,0.525047034,0.510854353,0.271993522,0.70740847,0.675354844,0.211014777
4798,0.718619471,0.611372233,0.132549937,0.694589314,0.503243088,0.258622376
4799,0.577199575,0.628729332,0.269810418,0.814167971,0.70225197,0.225103375
4800,0.449528707,0.557648916,0.291057486,0.484567697,0.513974677,0.258098152
4801,0.418312129,0.481680372,0.357766847,0.731758922,0.618992623,0.381543667
4802,0.521289112,0.515196162,0.251794126,0.568088396,0.645835412,0.325674877
4803,0.45106502,0.60351021,0.33236729,0.528597331,0.618865976,0.321278256
4804,0.408539712,0.53261118,0.339871781,0.653062963,0.481498085,0.34960138
4805,0.397942252,0.499145619,0.345351056,0.570952367,0.543383,0.436276391
4806,0.388359601,0.486370043,0.29144789,0.589063954,0.612664717,0.294274659
4807,0.523712197,0.473573582,0.308886201,0.659437338,0.805109355,0.257808655
4808,0.634170376,0.433951936,0.422931942,0.612152013,0.481523228,0.267662262
4809,0.392520153,0.461844144,0.298201099,0.487623812,0.661504568,0.397171296
4810,0.348479358,0.581601606,0.339360437,0.764908595,0.406282707,0.252483231
4811,0.423248418,0.418154228,0.291692101,0.544464843,0.654791284,0.280882182
4812,0.496830715,0.322924558,0.107752627,0.705493768,0.668017981,0.433025117
4813,0.519454836,0.532104101,0.142472765,0.496904464,0.630282487,0.207381558
4814,0.462473047,0.475861012,0.3287626,0.598553576,0.582533865,0.454787214
4815,0.608751455,0.431041452,0.304205161,0.521876004,0.582292477,0.193190385
4816,0.738466524,0.307852084,0.28205573,0.437824962,0.578033153,0.140321778
4817,0.456774867,0.548334447,0.325178669,0.593998633,0.5662721,0.246317104
4818,0.356354474,0.470865196,0.29288247,0.497483818,0.506951746,0.341334178
4819,0.266371977,0.421490849,0.283052339,0.604120568,0.527255882,0.162641973
4820,0.466643919,0.452032377,0.273266928,0.486770777,0.709551515,0.348136005
4821,0.540660533,0.483144914,0.081190775,0.564213258,0.590465243,0.322123261
4822,0.489268178,0.340522817,0.148219729,0.40111638,0.448816521,0.162904726
4823,0.377504829,0.553631617,0.268383088,0.592890802,0.505980367,0.326113716
4824,0.607057209,0.461252645,0.252842885,0.519920341,0.524956462,0.198342143
4825,0.561830507,0.538804386,0.36095994,0.51458079,0.597812292,0.358326244
4826,0.393883961,0.384305804,0.351669759,0.575679459,0.590665951,0.323245915
4827,0.252231249,0.334660506,0.376854538,0.75469263,0.688762439,0.252891462
4828,0.441254576,0.396295159,0.211442081,0.523408361,0.504137781,0.351242525
4829,0.444254259,0.375347901,0.419831246,0.502799032,0.595886104,0.406961152
4830,0.536778778,0.469632303,0.416648157,0.534185013,0.63873495,0.199931635
4831,0.393817473,0.410441153,0.17201941,0.597198486,0.561670498,0.244842799
4832,0.465706478,0.456996894,0.367645261,0.681083686,0.4374442,0.19560425
4833,0.413186349,0.428258076,0.252074571,0.652653634,0.739966697,0.21928247
4834,0.590726819,0.256685913,0.308612098,0.683723787,0.373486605,0.482252515
4835,0.521030325,0.412113946,0.317970176,0.562112148,0.354827515,0.195876069
4836,0.562961819,0.440632772,0.090219225,0.544482817,0.550752556,0.287646156
4837,0.602996355,0.458701835,0.298685914,0.624641813,0.525083378,0.301256186
